id,effort,effort_weight,effort_space,effort_time,placement,air,age,size,tempo,volume,attitude
10540,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,hushed,friendly
10541,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,hushed,deadpan
10542,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,hushed,menacing
10543,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,medium,friendly
10544,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,medium,deadpan
10545,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,medium,menacing
10546,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,big,friendly
10547,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,big,deadpan
10548,float,light,indirect,sustained,nasal,dry,adult,tiny,steady,big,menacing
10549,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,hushed,friendly
10550,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,hushed,deadpan
10551,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,hushed,menacing
10552,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,medium,friendly
10553,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,medium,deadpan
10554,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,medium,menacing
10555,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,big,friendly
10556,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,big,deadpan
10557,float,light,indirect,sustained,nasal,dry,adult,tiny,rapid,big,menacing
10558,float,light,indirect,sustained,nasal,dry,adult,medium,slow,hushed,friendly
10559,float,light,indirect,sustained,nasal,dry,adult,medium,slow,hushed,deadpan
10560,float,light,indirect,sustained,nasal,dry,adult,medium,slow,hushed,menacing
10561,float,light,indirect,sustained,nasal,dry,adult,medium,slow,medium,friendly
10562,float,light,indirect,sustained,nasal,dry,adult,medium,slow,medium,deadpan
10563,float,light,indirect,sustained,nasal,dry,adult,medium,slow,medium,menacing
10564,float,light,indirect,sustained,nasal,dry,adult,medium,slow,big,friendly
10565,float,light,indirect,sustained,nasal,dry,adult,medium,slow,big,deadpan
10566,float,light,indirect,sustained,nasal,dry,adult,medium,slow,big,menacing
10567,float,light,indirect,sustained,nasal,dry,adult,medium,steady,hushed,friendly
10568,float,light,indirect,sustained,nasal,dry,adult,medium,steady,hushed,deadpan
10569,float,light,indirect,sustained,nasal,dry,adult,medium,steady,hushed,menacing
10570,float,light,indirect,sustained,nasal,dry,adult,medium,steady,medium,friendly
10571,float,light,indirect,sustained,nasal,dry,adult,medium,steady,medium,deadpan
10572,float,light,indirect,sustained,nasal,dry,adult,medium,steady,medium,menacing
10573,float,light,indirect,sustained,nasal,dry,adult,medium,steady,big,friendly
10574,float,light,indirect,sustained,nasal,dry,adult,medium,steady,big,deadpan
10575,float,light,indirect,sustained,nasal,dry,adult,medium,steady,big,menacing
10576,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,hushed,friendly
10577,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,hushed,deadpan
10578,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,hushed,menacing
10579,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,medium,friendly
10580,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,medium,deadpan
10581,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,medium,menacing
10582,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,big,friendly
10583,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,big,deadpan
10584,float,light,indirect,sustained,nasal,dry,adult,medium,rapid,big,menacing
10585,float,light,indirect,sustained,nasal,dry,adult,huge,slow,hushed,friendly
10586,float,light,indirect,sustained,nasal,dry,adult,huge,slow,hushed,deadpan
10587,float,light,indirect,sustained,nasal,dry,adult,huge,slow,hushed,menacing
10588,float,light,indirect,sustained,nasal,dry,adult,huge,slow,medium,friendly
10589,float,light,indirect,sustained,nasal,dry,adult,huge,slow,medium,deadpan
10590,float,light,indirect,sustained,nasal,dry,adult,huge,slow,medium,menacing
10591,float,light,indirect,sustained,nasal,dry,adult,huge,slow,big,friendly
10592,float,light,indirect,sustained,nasal,dry,adult,huge,slow,big,deadpan
10593,float,light,indirect,sustained,nasal,dry,adult,huge,slow,big,menacing
10594,float,light,indirect,sustained,nasal,dry,adult,huge,steady,hushed,friendly
10595,float,light,indirect,sustained,nasal,dry,adult,huge,steady,hushed,deadpan
10596,float,light,indirect,sustained,nasal,dry,adult,huge,steady,hushed,menacing
10597,float,light,indirect,sustained,nasal,dry,adult,huge,steady,medium,friendly
10598,float,light,indirect,sustained,nasal,dry,adult,huge,steady,medium,deadpan
10599,float,light,indirect,sustained,nasal,dry,adult,huge,steady,medium,menacing
10600,float,light,indirect,sustained,nasal,dry,adult,huge,steady,big,friendly
10601,float,light,indirect,sustained,nasal,dry,adult,huge,steady,big,deadpan
10602,float,light,indirect,sustained,nasal,dry,adult,huge,steady,big,menacing
10603,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,hushed,friendly
10604,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,hushed,deadpan
10605,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,hushed,menacing
10606,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,medium,friendly
10607,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,medium,deadpan
10608,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,medium,menacing
10609,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,big,friendly
10610,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,big,deadpan
10611,float,light,indirect,sustained,nasal,dry,adult,huge,rapid,big,menacing
10612,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,hushed,friendly
10613,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,hushed,deadpan
10614,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,hushed,menacing
10615,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,medium,friendly
10616,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,medium,deadpan
10617,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,medium,menacing
10618,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,big,friendly
10619,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,big,deadpan
10620,float,light,indirect,sustained,nasal,dry,elder,tiny,slow,big,menacing
10621,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,hushed,friendly
10622,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,hushed,deadpan
10623,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,hushed,menacing
10624,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,medium,friendly
10625,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,medium,deadpan
10626,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,medium,menacing
10627,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,big,friendly
10628,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,big,deadpan
10629,float,light,indirect,sustained,nasal,dry,elder,tiny,steady,big,menacing
10630,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,hushed,friendly
10631,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,hushed,deadpan
10632,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,hushed,menacing
10633,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,medium,friendly
10634,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,medium,deadpan
10635,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,medium,menacing
10636,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,big,friendly
10637,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,big,deadpan
10638,float,light,indirect,sustained,nasal,dry,elder,tiny,rapid,big,menacing
10639,float,light,indirect,sustained,nasal,dry,elder,medium,slow,hushed,friendly
10640,float,light,indirect,sustained,nasal,dry,elder,medium,slow,hushed,deadpan
10641,float,light,indirect,sustained,nasal,dry,elder,medium,slow,hushed,menacing
10642,float,light,indirect,sustained,nasal,dry,elder,medium,slow,medium,friendly
10643,float,light,indirect,sustained,nasal,dry,elder,medium,slow,medium,deadpan
10644,float,light,indirect,sustained,nasal,dry,elder,medium,slow,medium,menacing
10645,float,light,indirect,sustained,nasal,dry,elder,medium,slow,big,friendly
10646,float,light,indirect,sustained,nasal,dry,elder,medium,slow,big,deadpan
10647,float,light,indirect,sustained,nasal,dry,elder,medium,slow,big,menacing
10648,float,light,indirect,sustained,nasal,dry,elder,medium,steady,hushed,friendly
10649,float,light,indirect,sustained,nasal,dry,elder,medium,steady,hushed,deadpan
10650,float,light,indirect,sustained,nasal,dry,elder,medium,steady,hushed,menacing
10651,float,light,indirect,sustained,nasal,dry,elder,medium,steady,medium,friendly
10652,float,light,indirect,sustained,nasal,dry,elder,medium,steady,medium,deadpan
10653,float,light,indirect,sustained,nasal,dry,elder,medium,steady,medium,menacing
10654,float,light,indirect,sustained,nasal,dry,elder,medium,steady,big,friendly
10655,float,light,indirect,sustained,nasal,dry,elder,medium,steady,big,deadpan
10656,float,light,indirect,sustained,nasal,dry,elder,medium,steady,big,menacing
10657,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,hushed,friendly
10658,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,hushed,deadpan
10659,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,hushed,menacing
10660,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,medium,friendly
10661,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,medium,deadpan
10662,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,medium,menacing
10663,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,big,friendly
10664,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,big,deadpan
10665,float,light,indirect,sustained,nasal,dry,elder,medium,rapid,big,menacing
10666,float,light,indirect,sustained,nasal,dry,elder,huge,slow,hushed,friendly
10667,float,light,indirect,sustained,nasal,dry,elder,huge,slow,hushed,deadpan
10668,float,light,indirect,sustained,nasal,dry,elder,huge,slow,hushed,menacing
10669,float,light,indirect,sustained,nasal,dry,elder,huge,slow,medium,friendly
10670,float,light,indirect,sustained,nasal,dry,elder,huge,slow,medium,deadpan
10671,float,light,indirect,sustained,nasal,dry,elder,huge,slow,medium,menacing
10672,float,light,indirect,sustained,nasal,dry,elder,huge,slow,big,friendly
10673,float,light,indirect,sustained,nasal,dry,elder,huge,slow,big,deadpan
10674,float,light,indirect,sustained,nasal,dry,elder,huge,slow,big,menacing
10675,float,light,indirect,sustained,nasal,dry,elder,huge,steady,hushed,friendly
10676,float,light,indirect,sustained,nasal,dry,elder,huge,steady,hushed,deadpan
10677,float,light,indirect,sustained,nasal,dry,elder,huge,steady,hushed,menacing
10678,float,light,indirect,sustained,nasal,dry,elder,huge,steady,medium,friendly
10679,float,light,indirect,sustained,nasal,dry,elder,huge,steady,medium,deadpan
10680,float,light,indirect,sustained,nasal,dry,elder,huge,steady,medium,menacing
10681,float,light,indirect,sustained,nasal,dry,elder,huge,steady,big,friendly
10682,float,light,indirect,sustained,nasal,dry,elder,huge,steady,big,deadpan
10683,float,light,indirect,sustained,nasal,dry,elder,huge,steady,big,menacing
10684,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,hushed,friendly
10685,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,hushed,deadpan
10686,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,hushed,menacing
10687,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,medium,friendly
10688,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,medium,deadpan
10689,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,medium,menacing
10690,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,big,friendly
10691,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,big,deadpan
10692,float,light,indirect,sustained,nasal,dry,elder,huge,rapid,big,menacing
10693,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,hushed,friendly
10694,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,hushed,deadpan
10695,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,hushed,menacing
10696,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,medium,friendly
10697,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,medium,deadpan
10698,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,medium,menacing
10699,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,big,friendly
10700,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,big,deadpan
10701,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,slow,big,menacing
10702,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,hushed,friendly
10703,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,hushed,deadpan
10704,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,hushed,menacing
10705,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,medium,friendly
10706,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,medium,deadpan
10707,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,medium,menacing
10708,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,big,friendly
10709,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,big,deadpan
10710,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,steady,big,menacing
10711,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,hushed,friendly
10712,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,hushed,deadpan
10713,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,hushed,menacing
10714,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,medium,friendly
10715,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,medium,deadpan
10716,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,medium,menacing
10717,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,big,friendly
10718,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,big,deadpan
10719,float,light,indirect,sustained,throaty,breathy,kid-ish,tiny,rapid,big,menacing
10720,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,hushed,friendly
10721,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,hushed,deadpan
10722,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,hushed,menacing
10723,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,medium,friendly
10724,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,medium,deadpan
10725,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,medium,menacing
10726,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,big,friendly
10727,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,big,deadpan
10728,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,slow,big,menacing
10729,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,hushed,friendly
10730,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,hushed,deadpan
10731,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,hushed,menacing
10732,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,medium,friendly
10733,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,medium,deadpan
10734,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,medium,menacing
10735,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,big,friendly
10736,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,big,deadpan
10737,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,steady,big,menacing
10738,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,hushed,friendly
10739,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,hushed,deadpan
10740,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,hushed,menacing
10741,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,medium,friendly
10742,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,medium,deadpan
10743,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,medium,menacing
10744,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,big,friendly
10745,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,big,deadpan
10746,float,light,indirect,sustained,throaty,breathy,kid-ish,medium,rapid,big,menacing
